file	1stisof	occup	seqs	mode_len	SE_len	mode_exons	SE_exons	mode_dist	max_dist	SE_dist	sites	Ca 	Cr_max 	Cr_min	Cc_max	Cc_min 	Cij_max	Cij_min
gene:OsNip_02G009840.cds.faa	1	5	5	76	0	1	0.2	0	0.013158	0	76	1	1	1	1	1	1	1
gene:OsNip_02G008940.cds.faa	1	9	9	115	2.4	1	0.2	0	0.207921	0	122	0.903461	0.942623	0.819672	1	0.333333	0.942623	0.762295
gene:OsARC_02g0000730.cds.faa	1	11	12	311	41.7	7	1.2	0	0.848837	0	583	0.563179	0.919383	0.147513	0.833333	0.083333	0.816467	0
LOC_Os02g14230.cds.faa	1	3	3	108	0	1	0	0	0.018519	0	108	1	1	1	1	1	1	1
gene:OsNip_02G009980.cds.faa	1	7	7	59	3.7	1	0.1	0	0.416667	0	86	0.732558	0.988372	0.686047	1	0.142857	0.697674	0.674419
gene:OsNip_02G008860.cds.faa	1	13	13	78	3.6	4	0.1	0	0.147059	0	122	0.65889	1	0.557377	1	0.076923	0.639344	0.532787
gene:OsARC_01g0028960.cds.faa	1	10	16	1218	75.3	5	0.4	0	0.893805	0	1315	0.511122	0.926236	0.209125	0.9375	0.0625	0.926236	0
LOC_Os02g13930.cds.faa	1	7	7	61	47.9	1	0.4	0	0.852459	0.1	302	0.538316	0.986755	0.201987	1	0.428571	0.986755	0.188742
gene:OsNip_02G010190.cds.faa	1	9	9	110	4	1	0.1	0	0.890909	0	153	0.745098	0.954248	0.718954	1	0.111111	0.718954	0.673203
gene:OsNip_02G009180.cds.faa	1	12	12	213	10.4	2	0.1	0	0.263158	0	268	0.79291	0.932836	0.425373	1	0.083333	0.932836	0.384328
gene:OsARC_02g0008350.cds.faa	1	12	12	104	3.1	2	0.1	0	0.875	0	189	0.574074	0.751323	0.550265	1	0.083333	0.571429	0.322751
gene:OsNip_02G010940.cds.faa	1	8	8	71	0	1	0	0.140845	0.140845	0	71	1	1	1	1	1	1	1
Os02g0256500.cds.faa	1	8	8	108	0	2	0	0	0	0	108	1	1	1	1	1	1	1
gene:OsNip_02G010230.cds.faa	1	10	10	91	4.6	2	0	0	0.842593	0	157	0.657325	0.847134	0.579618	1	0.1	0.726115	0.318471
gene:OsARC_02g0010750.cds.faa	1	6	6	149	1.8	2	0.2	0	0.028986	0	149	0.987696	1	0.926174	1	0.833333	1	0.926174
gene:OsNip_02G011320.cds.faa	1	8	8	71	0	2	0.2	0	0.014085	0	71	1	1	1	1	1	1	1
gene:OsARC_02g0010740.cds.faa	1	6	6	97	0	2	0	0	0.226804	0	100	0.97	0.97	0.97	1	0.166667	0.97	0.94
gene:OsNip_02G010330.cds.faa	1	9	9	60	7.4	2	0.2	0.833333	0.833333	0	120	0.687963	0.908333	0.5	1	0.222222	0.908333	0.408333
Os01g0691050.cds.faa	1	8	12	1533	139.1	2	1	0	0.892617	0	1930	0.343307	0.794301	0.081347	0.75	0.083333	0.794301	0
gene:OsNip_02G003260.cds.faa	1	10	10	139	12.6	4	0.5	0	0.884058	0	215	0.545116	0.75814	0.260465	1	0.1	0.646512	0.190698
LOC_Os02g38630.cds.faa	1	4	4	214	11.1	4	0.6	0.88785	0.88785	0.1	380	0.613816	0.668421	0.563158	1	0.5	0.631579	0.223684
gene:OsNip_02G011560.cds.faa	1	5	5	123	0	1	0.2	0	0	0	123	1	1	1	1	1	1	1
gene:OsARC_02g0010960.cds.faa	1	10	10	129	35.2	2	0.8	0	0.224806	0	481	0.341372	1	0.268191	1	0.1	0.268191	0.268191
Os02g0261400.cds.faa	1	4	4	1154	43	4	0.3	0.021891	0.021891	0	1165	0.926609	0.990558	0.862661	1	0.5	0.990558	0.853219
Os02g0261800.cds.faa	1	4	8	286	108.4	3	0.4	0	0.877622	0.1	930	0.615726	0.944086	0.307527	1	0.125	0.917204	0.244086
Os02g0255900.cds.faa	1	7	7	138	4.1	4	0.5	0.530435	0.53913	0	138	0.900621	1	0.833333	1	0.428571	1	0.73913
gene:OsNip_02G011440.cds.faa	1	14	14	87	0	2	0.1	0	0	0	87	1	1	1	1	1	1	1
gene:OsARC_02g0004030.cds.faa	1	6	7	255	30.4	6	0.6	0	0.880478	0.1	327	0.514198	0.779817	0.275229	0.857143	0.142857	0.779817	0
gene:OsNip_02G011600.cds.faa	1	5	5	118	72.6	3	0.6	0	0.330508	0	481	0.396258	1	0.245322	1	0.2	0.245322	0.245322
gene:OsARC_01g0047810.cds.faa	1	11	13	252	21.2	5	0.5	0	0.91358	0	269	0.66028	0.936803	0.301115	1	0.076923	0.936803	0.022305
Os02g0263432.cds.faa	1	4	4	1243	0	2	0	0	0	0	1243	1	1	1	1	1	1	1
Os02g0262600.cds.faa	1	4	8	762	111.1	4	0.4	0	0.885057	0.1	782	0.598465	0.974425	0.222506	1	0.5	0.974425	0.196931
gene:OsNip_02G012290.cds.faa	1	4	4	101	186.2	3	0.8	0	0.188119	0	846	0.339539	1	0.119385	1	0.25	0.119385	0.119385
gene:OsNip_02G000790.cds.faa	1	15	15	451	10.9	12	0.6	0	0.147826	0	561	0.798217	0.903743	0.614973	1	0.066667	0.84492	0.557932
gene:OsNip_02G010480.cds.faa	1	12	12	92	6.2	2	0.1	0.119565	0.119565	0	145	0.749425	1	0.634483	1	0.166667	1	0.634483
gene:OsARC_02g0012020.cds.faa	1	9	9	470	14.7	10	0.1	0	0.008511	0	494	0.91408	1	0.759109	1	0.111111	0.951417	0.759109
gene:OsNip_02G012420.cds.faa	1	7	7	140	49.9	1	0.3	0	0.028571	0	489	0.388256	1	0.286299	1	0.142857	0.286299	0.286299
gene:OsNip_02G012230.cds.faa	1	12	12	105	0	1	0	0	0.047619	0	105	1	1	1	1	1	1	1
gene:OsNip_02G011940.cds.faa	1	11	11	62	0	2	0.2	0	0	0	62	1	1	1	1	1	1	1
gene:OsARC_02g0011240.cds.faa	1	4	6	851	154.5	12	2.3	0.862069	0.87069	0.1	869	0.695435	0.993096	0.133487	1	0.333333	0.979287	0.10817
gene:OsNip_02G011810.cds.faa	1	13	13	390	66	1	0.4	0	0.078652	0	715	0.587735	0.998601	0.124476	1	0.307692	0.998601	0.124476
gene:OsNip_02G012370.cds.faa	1	8	8	113	0	1	0	0	0.017699	0	113	1	1	1	1	1	1	1
gene:OsARC_02g0011920.cds.faa	1	12	12	256	27.2	1	0	0	0.156134	0	458	0.729258	0.973799	0.558952	1	0.083333	0.973799	0.550218
gene:OsNip_02G012030.cds.faa	1	12	12	62	1	2	0	0	0.290323	0	71	0.889671	1	0.830986	1	0.083333	0.985915	0.802817
LOC_Os02g19110.cds.faa	1	4	4	82	0	1	0	0	0	0	82	1	1	1	1	1	1	1
gene:OsNip_02G013130.cds.faa	1	5	5	124	0	3	0.6	0	0.064516	0	125	0.992	0.992	0.992	1	0.2	0.992	0.984
gene:OsARC_02g0012840.cds.faa	1	5	5	76	10.4	2	0.2	0	0.105263	0	134	0.644776	0.955224	0.567164	1	0.2	0.567164	0.522388
gene:OsNip_02G012600.cds.faa	1	12	12	81	0	3	0	0.012346	0.024691	0	81	1	1	1	1	1	1	1
gene:OsNip_02G011950.cds.faa	1	11	11	85	0	1	0.1	0	0	0	85	1	1	1	1	1	1	1
gene:OsARC_02g0012070.cds.faa	1	6	6	77	0	1	0	0	0.077922	0	77	1	1	1	1	1	1	1
gene:OsNip_02G013760.cds.faa	1	6	6	129	0	2	0.3	0	0	0	129	1	1	1	1	1	1	1
gene:OsARC_02g0013910.cds.faa	1	4	4	72	0	2	0	0	0	0	72	1	1	1	1	1	1	1
gene:OsNip_02G013290.cds.faa	1	14	14	141	0	2	0.1	0	0.014184	0	141	1	1	1	1	1	1	1
gene:OsNip_02G013560.cds.faa	1	7	7	208	9	1	0	0	0.081761	0	208	0.932692	1	0.764423	1	0.714286	1	0.764423
gene:OsNip_02G013450.cds.faa	1	7	7	77	1.7	2	0.2	0	0.831169	0.1	101	0.787836	0.851485	0.762376	1	0.285714	0.851485	0.613861
Os02g0297200.cds.faa	1	4	4	763	15.8	1	0.2	0	0.004286	0	763	0.979358	1	0.917431	1	0.75	1	0.917431
gene:OsNip_02G014270.cds.faa	1	5	5	118	2	2	0.4	0	0.025424	0	128	0.9375	1	0.921875	1	0.2	0.921875	0.921875
gene:OsARC_02g0013630.cds.faa	1	5	5	170	4.2	2	0	0.111765	0.111765	0	170	0.975294	1	0.876471	1	0.8	1	0.876471
Os02g0305800.cds.faa	1	5	5	103	14.5	4	0.3	0	0.533981	0	207	0.508213	0.743961	0.304348	1	0.2	0.497585	0.241546
gene:OsNip_02G014330.cds.faa	1	5	5	77	0	1	0.2	0	0.012987	0	77	1	1	1	1	1	1	1
gene:OsNip_02G013740.cds.faa	1	6	6	164	142.1	2	0.4	0.231707	0.475138	0	1061	0.297832	0.967012	0.154571	1	0.166667	0.185674	0.078228
gene:OsNip_02G014700.cds.faa	1	5	5	168	0	4	0	0	0	0	168	1	1	1	1	1	1	1
gene:OsARC_02g0006370.cds.faa	1	10	10	839	146.2	6	0.8	0	0.321812	0	1905	0.580052	0.993176	0.267192	1	0.1	0.979528	0.232021
gene:OsNip_02G014680.cds.faa	1	5	5	160	39.2	1	0.2	0	0.88125	0.1	372	0.535484	0.956989	0.430108	1	0.2	0.430108	0.387097
gene:OsNip_02G014310.cds.faa	1	14	14	94	10.8	2	0	0	0.042553	0	177	0.711864	1	0.531073	1	0.357143	1	0.525424
gene:OsNip_02G014530.cds.faa	1	14	14	111	7.4	3	0.1	0	0.477477	0	204	0.642157	0.818627	0.544118	1	0.357143	0.818627	0.362745
gene:OsNip_02G013150.cds.faa	1	16	16	109	2.7	3	0.1	0	0.638889	0	139	0.745504	0.784173	0.589928	1	0.1875	0.784173	0.546763
gene:OsNip_02G014610.cds.faa	1	5	5	127	0	4	0	0	0	0	127	1	1	1	1	1	1	1
gene:OsNip_02G015070.cds.faa	1	6	6	104	17.2	2	0	0	0.394231	0	207	0.585346	1	0.502415	1	0.166667	0.502415	0.502415
gene:OsARC_02g0014430.cds.faa	1	10	10	236	7.2	5	0	0	0.105932	0	281	0.902491	0.996441	0.839858	1	0.4	0.996441	0.836299
gene:OsNip_02G015040.cds.faa	1	6	6	90	0.3	1	0.2	0	0.034091	0	90	0.996296	1	0.977778	1	0.833333	1	0.977778
gene:OsNip_02G015170.cds.faa	1	6	6	168	16.3	2	0.2	0	0.014286	0	168	0.902778	1	0.416667	1	0.833333	1	0.416667
gene:OsARC_02g0015070.cds.faa	1	5	5	236	10.4	2	0.4	0	0.63587	0.1	261	0.864368	0.904215	0.704981	1	0.2	0.904215	0.609195
gene:OsARC_02g0013670.cds.faa	1	8	13	75	12.3	2	0.1	0.863636	0.863636	0	178	0.526793	0.977528	0.370787	1	0.230769	0.955056	0.073034
gene:OsARC_02g0014270.cds.faa	1	10	10	183	4.6	2	0	0	0.006452	0	183	0.938798	1	0.846995	1	0.6	1	0.846995
LOC_Os02g21820.cds.faa	1	5	6	139	11.2	2	0.2	0.122302	0.847059	0	139	0.872902	1	0.611511	1	0.833333	1	0.23741
gene:OsNip_02G015320.cds.faa	1	6	6	52	4.8	2	0.3	0	0.134615	0	81	0.701646	1	0.641975	1	0.166667	0.641975	0.641975
gene:OsARC_02g0015000.cds.faa	1	10	10	298	9.2	7	0	0	0.010067	0	358	0.882682	1	0.832402	1	0.3	1	0.832402
gene:OsNip_02G015350.cds.faa	1	6	6	191	1.5	3	0	0	0.016484	0	191	0.992147	1	0.95288	1	0.833333	1	0.95288
gene:OsARC_02g0015350.cds.faa	1	4	4	159	25	1	0.2	0	0.176101	0	259	0.710425	1	0.6139	1	0.25	0.6139	0.6139
gene:OsNip_01G042660.cds.faa	1	15	16	293	14.1	3	0.2	0.020478	0.859873	0	524	0.551885	0.780534	0.299618	0.9375	0.0625	0.566794	0
gene:OsARC_02g0004170.cds.faa	1	10	13	1505	121.5	1	0.9	0	0.369208	0	1668	0.688941	0.959832	0.401079	1	0.076923	0.95024	0.004796
Os02g0303000.cds.faa	1	6	7	611	91.7	4	0.7	0	0.833333	0	940	0.61535	0.873404	0.06383	1	0.142857	0.65	0.02766
gene:OsARC_02g0015370.cds.faa	1	4	4	281	4	2	0.2	0	0.275472	0	283	0.978799	0.992933	0.936396	1	0.25	0.992933	0.929329
gene:OsNip_02G015180.cds.faa	1	6	6	240	4.1	2	0.3	0.732218	0.768182	0	282	0.826241	0.851064	0.780142	1	0.333333	0.851064	0.62766
gene:OsNip_02G015600.cds.faa	1	5	5	402	0	4	0	0	0	0	402	1	1	1	1	1	1	1
Os02g0435600.cds.faa	1	5	5	165	20.6	2	0	0	0.83871	0.1	166	0.86988	0.993976	0.373494	1	0.2	0.993976	0.36747
LOC_Os02g24576.cds.faa	1	3	3	152	7.5	2	0	0	0.290076	0	156	0.878205	0.974359	0.820513	1	0.333333	0.820513	0.814103
gene:OsNip_02G015550.cds.faa	1	13	13	62	5	3	0.1	0	0.16129	0	117	0.657462	0.991453	0.529915	1	0.076923	0.769231	0.521368
Os02g0453300.cds.faa	1	6	6	147	4.8	1	0.2	0	0.115646	0	176	0.862689	1	0.835227	1	0.166667	0.835227	0.835227
gene:OsNip_02G014910.cds.faa	1	15	15	99	1	2	0.3	0	0.757576	0	120	0.819444	0.908333	0.783333	1	0.066667	0.825	0.658333
gene:OsNip_02G012750.cds.faa	1	11	11	80	143.3	2	0.4	0	0.063492	0	1098	0.323729	0.999089	0.057377	1	0.090909	0.999089	0.057377
gene:OsNip_02G015620.cds.faa	1	5	5	411	58	1	1.6	0	0.708029	0.1	897	0.522854	0.781494	0.458194	1	0.2	0.458194	0.239688
gene:OsARC_02g0014090.cds.faa	1	10	10	450	24.4	11	0.8	0	0.259259	0	455	0.876044	0.989011	0.547253	1	0.1	0.989011	0.43956
Os02g0452700.cds.faa	1	5	5	120	7	1	0	0	0.041667	0	155	0.819355	1	0.774194	1	0.2	0.774194	0.774194
gene:OsNip_02G015400.cds.faa	1	10	10	121	6.2	4	0.4	0	0.390244	0	129	0.808527	0.937984	0.635659	1	0.5	0.937984	0.573643
gene:OsNip_02G016000.cds.faa	1	8	8	131	23.6	2	0.2	0	0.076336	0	320	0.483203	1	0.409375	1	0.125	0.409375	0.409375
gene:OsNip_02G015940.cds.faa	1	14	14	113	0	2	0.1	0	0	0	113	1	1	1	1	1	1	1
gene:OsARC_02g0015390.cds.faa	1	4	5	750	92.7	6	0.7	0	0.863481	0	870	0.630115	0.862069	0.336782	1	0.2	0.862069	0.02069
gene:OsARC_02g0015310.cds.faa	1	10	22	260	34.5	5	0.5	0	0.903614	0	571	0.44969	0.992995	0.119089	0.590909	0.136364	0.992995	0
gene:OsNip_02G015560.cds.faa	1	14	14	369	10.9	3	0.3	0	0.406542	0	392	0.907617	0.941327	0.545918	1	0.071429	0.941327	0.502551
gene:OsARC_02g0015450.cds.faa	1	5	5	690	24.9	3	0.2	0	0.017301	0	690	0.941739	1	0.837681	1	0.6	1	0.837681
gene:OsNip_02G015860.cds.faa	1	14	14	324	27.1	2	0.2	0	0.288344	0	395	0.597107	0.967089	0.336709	1	0.071429	0.820253	0.336709
gene:OsARC_02g0017040.cds.faa	1	10	10	85	30.4	4	0.3	0	0.27451	0	321	0.418069	0.984424	0.252336	1	0.2	0.984424	0.23676
gene:OsARC_02g0012870.cds.faa	1	13	14	160	10.2	3	0.4	0	0.909091	0	275	0.536623	0.923636	0.4	1	0.071429	0.581818	0.16
LOC_Os02g28910.cds.faa	1	3	3	187	0	3	0	0	0	0	187	1	1	1	1	1	1	1
gene:OsARC_02g0017210.cds.faa	1	6	6	79	9.2	2	0	0	0.050633	0	134	0.65796	1	0.589552	1	0.166667	0.589552	0.589552
gene:OsNip_02G016890.cds.faa	1	15	15	135	4.8	3	0.1	0	0.122449	0	135	0.89037	1	0.725926	1	0.6	1	0.725926
gene:OsNip_02G017290.cds.faa	1	12	12	86	0.1	2	0.2	0	0.752941	0	131	0.655216	0.656489	0.648855	1	0.166667	0.656489	0.305344
Os02g0483000.cds.faa	1	4	4	222	32.4	3	0	0.153846	0.153846	0	222	0.847973	1	0.40991	1	0.5	1	0.40991
gene:OsARC_02g0016900.cds.faa	1	9	9	79	21	1	0.3	0	0.538961	0	264	0.52399	0.871212	0.299242	1	0.222222	0.871212	0.151515
gene:OsNip_02G016780.cds.faa	1	14	14	204	2.1	3	0.3	0	0.736842	0	271	0.741434	0.800738	0.701107	1	0.071429	0.752768	0.501845
gene:OsNip_02G016390.cds.faa	1	14	14	362	2.7	3	0.1	0	0.293413	0	369	0.959156	0.98103	0.905149	1	0.071429	0.98103	0.840108
gene:OsNip_02G014220.cds.faa	1	14	14	242	5.5	4	0.2	0	0.181319	0	245	0.934402	0.991837	0.742857	1	0.142857	0.987755	0.742857
gene:OsNip_02G017080.cds.faa	1	10	10	73	0	2	0	0	0.041096	0	73	1	1	1	1	1	1	1
LOC_Os02g28960.cds.faa	1	4	4	151	2	2	0.2	0	0.083916	0	154	0.967532	0.980519	0.928571	1	0.25	0.980519	0.909091
gene:OsNip_02G015380.cds.faa	1	12	12	82	2.7	1	0.1	0	0.747126	0	122	0.69194	0.934426	0.655738	1	0.083333	0.672131	0.508197
gene:OsNip_02G015640.cds.faa	1	8	8	812	96.4	1	0.7	0	0.761468	0	893	0.696529	0.974244	0.244121	1	0.125	0.909295	0.092945
gene:OsARC_02g0017930.cds.faa	1	11	11	85	0	2	0	0	0	0	85	1	1	1	1	1	1	1
gene:OsNip_02G017980.cds.faa	1	15	15	77	1.2	2	0	0	0.067797	0	77	0.984416	1	0.766234	1	0.933333	1	0.766234
gene:OsNip_02G021130.cds.faa	1	6	6	258	22.8	4	0.7	0	0.077519	0	395	0.71097	1	0.653165	1	0.166667	0.653165	0.653165
gene:OsNip_02G020300.cds.faa	1	10	10	223	2.9	4	0	0	0.034314	0	223	0.974439	1	0.914798	1	0.7	1	0.914798
gene:OsNip_02G019560.cds.faa	1	15	15	181	3.1	3	0.2	0.055249	0.288344	0	195	0.886496	0.928205	0.794872	1	0.066667	0.928205	0.764103
gene:OsARC_01g0015120.cds.faa	1	10	33	407	31.2	1	0.2	0.581699	0.892638	0	1363	0.256386	0.683786	0.048423	0.575758	0.030303	0.546588	0
gene:OsNip_02G022270.cds.faa	1	6	6	196	25.5	1	0.2	0.085366	0.085366	0	196	0.709184	1	0.418367	1	0.5	1	0.418367
gene:OsNip_01G035540.cds.faa	1	8	10	1657	364.5	4	1.1	0.823529	0.835294	0	3946	0.401951	0.91257	0.021541	0.8	0.1	0.668525	0
gene:OsARC_02g0021730.cds.faa	1	10	10	556	3.5	2	0	0	0.03643	0	557	0.989408	0.998205	0.935368	1	0.3	0.998205	0.933573
gene:OsNip_02G022540.cds.faa	1	6	6	119	1.3	2	0	0.201681	0.201681	0	130	0.930769	0.961538	0.915385	1	0.333333	0.961538	0.876923
gene:OsNip_02G020100.cds.faa	1	14	14	114	0	2	0.1	0	0.026316	0	114	1	1	1	1	1	1	1
gene:OsARC_02g0021160.cds.faa	1	8	8	293	0.7	2	0	0	0.023891	0	297	0.989057	1	0.979798	1	0.25	1	0.969697
gene:OsNip_02G018270.cds.faa	1	7	7	90	7.1	2	0.1	0	0.347826	0	142	0.650905	0.922535	0.485915	1	0.142857	0.633803	0.408451
Os02g0583000.cds.faa	1	3	3	96	0	2	0	0.1875	0.1875	0	96	1	1	1	1	1	1	1
gene:OsNip_02G022380.cds.faa	1	10	10	106	9.4	1	0.1	0	0.103774	0	163	0.595706	0.95092	0.368098	1	0.1	0.650307	0.368098
gene:OsARC_02g0022120.cds.faa	1	5	5	519	0	2	0	0	0	0	519	1	1	1	1	1	1	1
gene:OsNip_02G022600.cds.faa	1	8	8	129	0	1	0.1	0	0.093023	0	129	1	1	1	1	1	1	1
gene:OsNip_02G022950.cds.faa	1	5	5	118	0	2	0	0	0	0	118	1	1	1	1	1	1	1
gene:OsNip_02G022920.cds.faa	1	8	8	76	1.1	1	0.2	0	0.271429	0	76	0.970395	1	0.921053	1	0.625	1	0.921053
Os02g0584200.cds.faa	1	9	9	73	0	2	0	0	0.041096	0	73	1	1	1	1	1	1	1
Os02g0586700.cds.faa	1	8	8	128	7.3	2	0.2	0	0.518072	0	129	0.90407	0.992248	0.643411	1	0.25	0.992248	0.635659
Os02g0589900.cds.faa	1	5	5	128	6.4	2	0.2	0	0.203125	0	155	0.892903	0.993548	0.825806	1	0.4	0.993548	0.819355
gene:OsNip_02G021520.cds.faa	1	7	7	947	0	2	0.3	0	0.001056	0	947	1	1	1	1	1	1	1
gene:OsNip_04G005830.cds.faa	1	14	14	230	25.3	1	0.2	0	0.304933	0	585	0.440049	0.998291	0.381197	1	0.071429	0.45641	0.34359
gene:OsNip_02G022220.cds.faa	1	14	14	104	17.1	2	0.3	0	0.342105	0	246	0.58072	0.97561	0.345528	1	0.071429	0.97561	0.333333
Os02g0590000.cds.faa	1	7	7	151	0.6	2	0	0	0.435374	0	175	0.859592	0.862857	0.84	1	0.142857	0.862857	0.702857
gene:OsARC_02g0022210.cds.faa	1	10	10	240	16.1	8	0.5	0	0.173516	0	240	0.92125	1	0.320833	1	0.8	1	0.3
gene:OsNip_02G012820.cds.faa	1	14	22	318	27.7	4	0.3	0	0.904762	0	500	0.427091	0.946	0.122	0.681818	0.045455	0.826	0
gene:OsNip_12G007250.cds.faa	1	11	11	94	10.3	2	0.2	0	0.421053	0	221	0.466063	0.918552	0.371041	1	0.090909	0.434389	0.343891
gene:OsARC_02g0024680.cds.faa	1	4	4	548	0	3	0	0.114964	0.114964	0	548	1	1	1	1	1	1	1
gene:OsNip_02G023170.cds.faa	1	9	9	173	46.3	2	0	0	0.129412	0	589	0.371628	1	0.288625	1	0.111111	0.293718	0.288625
gene:OsARC_02g0025000.cds.faa	1	6	6	64	0.5	2	0	0.655738	0.655738	0	66	0.962121	0.969697	0.924242	1	0.166667	0.969697	0.893939
gene:OsNip_02G025810.cds.faa	1	8	8	83	11.9	1	0.3	0	0.82069	0	213	0.474178	0.774648	0.389671	1	0.125	0.455399	0.262911
gene:OsARC_02g0025360.cds.faa	1	5	5	168	13.2	1	0.2	0	0.833333	0.1	273	0.663736	0.857143	0.615385	1	0.2	0.615385	0.472527
gene:OsNip_02G024220.cds.faa	1	14	14	310	0.4	3	0	0	0.016287	0	310	0.996544	1	0.990323	1	0.642857	1	0.990323
gene:OsNip_02G027030.cds.faa	1	5	5	135	0	2	0	0	0	0	135	1	1	1	1	1	1	1
gene:OsARC_02g0024690.cds.faa	1	7	7	997	118.8	2	0.2	0.283838	0.371882	0	1003	0.788919	0.994018	0.244267	1	0.285714	0.994018	0.2333
gene:OsNip_02G027210.cds.faa	1	11	11	92	2.2	2	0.2	0	0.153846	0	92	0.93083	1	0.847826	1	0.545455	1	0.847826
Os02g0614966.cds.faa	1	6	7	231	42.7	3	0.4	0	0.350649	0	511	0.604976	0.941292	0.452055	1	0.142857	0.890411	0.407045
gene:OsARC_02g0017920.cds.faa	1	11	12	452	36.4	9	0.6	0	0.895105	0	543	0.666206	0.832413	0.263352	1	0.083333	0.832413	0.099447
gene:OsNip_02G027730.cds.faa	1	7	7	254	11.2	3	0.2	0	0.218085	0	286	0.794206	0.888112	0.657343	1	0.285714	0.888112	0.583916
gene:OsNip_02G027660.cds.faa	1	8	8	85	19.7	1	0.4	0	0.188235	0	196	0.639668	1	0.433673	1	0.375	1	0.382653
gene:OsNip_02G027230.cds.faa	1	14	14	207	12.6	2	0.2	0.027273	0.518182	0	207	0.824362	1	0.531401	1	0.642857	1	0.415459
gene:OsNip_02G027670.cds.faa	1	15	15	82	7.2	1	0.1	0.439024	0.439024	0	147	0.729252	0.92517	0.557823	1	0.466667	0.92517	0.482993
gene:OsARC_02g0017900.cds.faa	1	11	13	508	26.8	2	0.1	0	0.889362	0	523	0.894396	0.988528	0.449331	0.923077	0.076923	0.971319	0
gene:OsNip_02G028440.cds.faa	1	5	5	91	12.2	2	0	0	0.032967	0	141	0.787234	1	0.64539	1	0.4	1	0.64539
gene:OsARC_02g0016950.cds.faa	1	12	16	981	79.8	4	0.3	0	0.88412	0	990	0.540783	0.990909	0.151515	0.75	0.3125	0.990909	0
gene:OsARC_02g0017890.cds.faa	1	12	13	388	28.1	6	0.4	0	0.897862	0	979	0.421859	0.610827	0.228805	1	0.076923	0.498468	0.118488
gene:OsNip_02G025690.cds.faa	1	14	14	86	0.3	2	0	0	0.746988	0	97	0.885862	0.907216	0.85567	1	0.071429	0.886598	0.762887
gene:OsARC_02g0028340.cds.faa	1	5	5	153	6.6	2	0.2	0	0.052288	0	186	0.858065	1	0.822581	1	0.2	0.822581	0.822581
gene:OsARC_02g0018650.cds.faa	1	10	14	527	49.7	2	0.2	0	0.838565	0	775	0.478433	0.740645	0.145806	1	0.214286	0.740645	0.100645
LOC_Os02g45140.cds.faa	1	5	5	145	16.3	3	0.4	0	0.705128	0.1	152	0.778947	0.953947	0.513158	1	0.2	0.953947	0.414474
gene:OsNip_02G025800.cds.faa	1	11	11	147	5.9	2	0.1	0	0.393162	0	149	0.879805	0.986577	0.563758	1	0.090909	0.986577	0.563758
gene:OsNip_02G028690.cds.faa	1	15	15	184	0	4	0	0	0.005435	0	184	1	1	1	1	1	1	1
gene:OsNip_02G030340.cds.faa	1	9	9	120	7.2	1	0.1	0	0.333333	0	185	0.687688	1	0.648649	1	0.111111	0.648649	0.648649
gene:OsARC_02g0024660.cds.faa	1	9	9	222	29.7	3	0.3	0	0.647399	0	470	0.503546	1	0.368085	1	0.111111	0.47234	0.257447
gene:OsNip_02G027190.cds.faa	1	10	10	114	5.3	1	0.2	0	0.419643	0	153	0.686275	0.745098	0.477124	1	0.4	0.745098	0.477124
gene:OsNip_02G030460.cds.faa	1	9	9	136	2.1	2	0.1	0	0.042735	0	136	0.984477	1	0.860294	1	0.888889	1	0.860294
gene:OsARC_02g0025350.cds.faa	1	10	25	701	1.5	2	0.1	0	0.245364	0	720	0.985833	0.997222	0.973611	1	0.4	0.997222	0.963889
Os02g0661050.cds.faa	1	10	10	144	22.3	1	0.1	0	0.827381	0	336	0.508036	0.925595	0.264881	1	0.1	0.705357	0.220238
gene:OsNip_02G030040.cds.faa	1	7	7	113	0	1	0.1	0.026549	0.035398	0	113	1	1	1	1	1	1	1
gene:OsNip_02G030750.cds.faa	1	7	7	134	7.9	3	0.2	0	0.367347	0	197	0.740392	0.969543	0.680203	1	0.142857	0.746193	0.598985
gene:OsARC_02g0030010.cds.faa	1	6	6	100	15.8	2	0.5	0	0.36	0	201	0.576285	0.970149	0.497512	1	0.166667	0.497512	0.467662
gene:OsNip_02G029770.cds.faa	1	9	9	75	0.7	2	0	0	0.183099	0	75	0.982222	1	0.946667	1	0.666667	1	0.946667
gene:OsNip_02G029590.cds.faa	1	15	15	135	0.3	4	0.1	0	0.174242	0	135	0.990617	1	0.977778	1	0.4	1	0.977778
Os02g0661200.cds.faa	1	11	11	94	38.1	2	0.3	0	0.775	0	450	0.331515	0.986667	0.184444	1	0.090909	0.795556	0.082222
gene:OsNip_02G030480.cds.faa	1	6	6	113	148.3	1	0.2	0	0.00885	0	1003	0.260552	1	0.112662	1	0.166667	0.112662	0.112662
gene:OsNip_02G030830.cds.faa	1	7	7	137	12.3	2	0.2	0	0.157895	0	137	0.809176	1	0.554745	1	0.571429	1	0.554745
Os11g0625400.cds.faa	1	6	6	232	24.5	4	0.2	0	0.282353	0	247	0.840081	0.939271	0.34413	1	0.166667	0.939271	0.283401
gene:OsARC_02g0017340.cds.faa	1	10	14	464	43.3	1	0.5	0	0.881579	0	715	0.518781	0.794406	0.114685	0.714286	0.071429	0.734266	0
gene:OsARC_02g0031430.cds.faa	1	4	4	178	0	7	0	0.033708	0.050562	0	178	1	1	1	1	1	1	1
